,CustomerID,Gender,Customer_City,ProductName,Category,SubCategory,UnitPrice,CostPrice,Date,Quantity,Discount,PaymentMethod,StoreName,Store_City,Region
2126,C084,M,Meyersstad,New Watches,Fashion,Watches,1501.46,1167.73,2023-09-21,5,0.15,Credit Card,MegaMart Brianahaven,Brianahaven,North
2127,C084,M,Meyersstad,Present Television,Electronics,Television,1635.01,1043.29,2025-02-28,5,0.05,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2128,C084,M,Meyersstad,Present Television,Electronics,Television,1635.01,1043.29,2024-12-05,4,0.15,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2129,C084,M,Meyersstad,Nature Clothing,Fashion,Clothing,1165.37,926.55,2023-11-05,4,0.05,Cash,MegaMart Brianahaven,Brianahaven,North
2130,C084,M,Meyersstad,Maybe Footwear,Fashion,Footwear,1044.64,775.07,2024-02-01,4,0.0,Bank Transfer,MegaMart New Michele,New Michele,West
2131,C085,M,New Michaelview,Like Camera,Electronics,Camera,1673.69,1323.38,2025-08-25,4,0.05,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2132,C085,M,New Michaelview,Company Fruits,Groceries,Fruits,318.05,187.34,2024-11-29,3,0.15,Cash,MegaMart Johnmouth,Johnmouth,East
2133,C085,M,New Michaelview,Us Snacks,Groceries,Snacks,123.19,80.36,2025-01-23,1,0.15,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2134,C085,M,New Michaelview,Either Headphones,Electronics,Headphones,248.57,190.67,2024-07-22,3,0.1,Cash,MegaMart Jimenezborough,Jimenezborough,South
2135,C085,M,New Michaelview,Either Headphones,Electronics,Headphones,248.57,190.67,2024-01-04,2,0.15,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2136,C085,M,New Michaelview,Above Camera,Electronics,Camera,1193.09,818.24,2025-08-27,5,0.0,Cash,MegaMart Peckmouth,Peckmouth,East
2137,C085,M,New Michaelview,Add Clothing,Fashion,Clothing,1342.75,797.94,2025-05-02,2,0.0,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2138,C085,M,New Michaelview,Add Clothing,Fashion,Clothing,1342.75,797.94,2024-03-10,3,0.05,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2139,C085,M,New Michaelview,Whether Bags,Fashion,Bags,270.45,187.6,2024-11-05,2,0.05,Cash,MegaMart Jimenezborough,Jimenezborough,South
2140,C085,M,New Michaelview,House Accessories,Fashion,Accessories,1858.75,1451.16,2024-01-08,5,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
2141,C085,M,New Michaelview,Firm Dairy,Groceries,Dairy,1227.24,977.09,2024-09-04,5,0.0,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2142,C085,M,New Michaelview,Firm Dairy,Groceries,Dairy,1227.24,977.09,2025-05-15,1,0.1,Cash,MegaMart New Michele,New Michele,West
2143,C085,M,New Michaelview,How Vegetables,Groceries,Vegetables,25.57,19.05,2025-04-25,4,0.1,Credit Card,MegaMart Johnmouth,Johnmouth,East
2144,C085,M,New Michaelview,And Footwear,Fashion,Footwear,1878.47,1014.91,2023-11-25,3,0.05,Mobile Money,MegaMart New Michele,New Michele,West
2145,C085,M,New Michaelview,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2024-10-01,1,0.05,Mobile Money,MegaMart New Michele,New Michele,West
2146,C085,M,New Michaelview,Deal Smartphone,Electronics,Smartphone,673.78,363.33,2025-08-05,3,0.0,Cash,MegaMart Brianahaven,Brianahaven,North
2147,C085,M,New Michaelview,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-07-25,2,0.05,Cash,MegaMart Brianahaven,Brianahaven,North
2148,C085,M,New Michaelview,Road Clothing,Fashion,Clothing,1485.05,988.31,2025-01-18,2,0.15,Cash,MegaMart Jimenezborough,Jimenezborough,South
2149,C085,M,New Michaelview,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-03-14,4,0.05,Cash,MegaMart Jimenezborough,Jimenezborough,South
2150,C085,M,New Michaelview,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2025-03-19,5,0.15,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2151,C085,M,New Michaelview,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2024-01-31,2,0.1,Credit Card,MegaMart Johnmouth,Johnmouth,East
2152,C085,M,New Michaelview,Book Television,Electronics,Television,1952.65,1451.27,2024-06-22,1,0.15,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2153,C085,M,New Michaelview,Book Television,Electronics,Television,1952.65,1451.27,2025-06-24,3,0.1,Credit Card,MegaMart New Michele,New Michele,West
2154,C085,M,New Michaelview,Piece Headphones,Electronics,Headphones,1745.61,1322.44,2025-02-12,1,0.15,Cash,MegaMart Peckmouth,Peckmouth,East
2155,C085,M,New Michaelview,Present Television,Electronics,Television,1635.01,1043.29,2024-12-19,3,0.15,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2156,C085,M,New Michaelview,Maybe Clothing,Fashion,Clothing,453.62,316.63,2024-09-23,3,0.1,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2157,C085,M,New Michaelview,Soon Accessories,Fashion,Accessories,564.42,293.96,2024-03-24,4,0.1,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2158,C085,M,New Michaelview,Soon Accessories,Fashion,Accessories,564.42,293.96,2024-08-13,5,0.15,Credit Card,MegaMart Peckmouth,Peckmouth,East
2159,C085,M,New Michaelview,Soon Accessories,Fashion,Accessories,564.42,293.96,2024-12-27,1,0.05,Credit Card,MegaMart Brianahaven,Brianahaven,North
2160,C085,M,New Michaelview,Least Accessories,Fashion,Accessories,1286.55,797.54,2023-09-23,5,0.1,Credit Card,MegaMart Brianahaven,Brianahaven,North
2161,C085,M,New Michaelview,Set Dairy,Groceries,Dairy,1879.08,1004.56,2025-02-20,4,0.1,Credit Card,MegaMart Peckmouth,Peckmouth,East
2162,C085,M,New Michaelview,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2024-02-25,5,0.0,Credit Card,MegaMart Brianahaven,Brianahaven,North
2163,C085,M,New Michaelview,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2025-04-01,4,0.1,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2164,C085,M,New Michaelview,Nor Bags,Fashion,Bags,1216.36,794.8,2025-06-25,4,0.0,Cash,MegaMart Peckmouth,Peckmouth,East
2165,C086,F,Port Stephanie,Above Camera,Electronics,Camera,1193.09,818.24,2025-08-28,4,0.1,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2166,C086,F,Port Stephanie,Above Camera,Electronics,Camera,1193.09,818.24,2025-05-13,5,0.15,Credit Card,MegaMart Peckmouth,Peckmouth,East
2167,C086,F,Port Stephanie,Add Clothing,Fashion,Clothing,1342.75,797.94,2023-10-16,2,0.05,Cash,MegaMart Peckmouth,Peckmouth,East
2168,C086,F,Port Stephanie,House Accessories,Fashion,Accessories,1858.75,1451.16,2024-01-13,4,0.05,Credit Card,MegaMart Peckmouth,Peckmouth,East
2169,C086,F,Port Stephanie,Find Headphones,Electronics,Headphones,1246.11,833.52,2024-01-08,4,0.15,Credit Card,MegaMart New Michele,New Michele,West
2170,C086,F,Port Stephanie,Him Smartphone,Electronics,Smartphone,1487.41,813.07,2024-12-10,5,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
2171,C086,F,Port Stephanie,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2025-01-12,3,0.0,Bank Transfer,MegaMart New Michele,New Michele,West
2172,C086,F,Port Stephanie,Hospital Smartphone,Electronics,Smartphone,1272.23,952.65,2024-08-17,5,0.05,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2173,C086,F,Port Stephanie,Hospital Smartphone,Electronics,Smartphone,1272.23,952.65,2024-12-31,2,0.0,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2174,C086,F,Port Stephanie,Deal Smartphone,Electronics,Smartphone,673.78,363.33,2024-10-21,1,0.0,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2175,C086,F,Port Stephanie,Deal Smartphone,Electronics,Smartphone,673.78,363.33,2023-12-15,1,0.0,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2176,C086,F,Port Stephanie,Foot Snacks,Groceries,Snacks,1095.72,822.2,2024-10-10,4,0.1,Cash,MegaMart Jimenezborough,Jimenezborough,South
2177,C086,F,Port Stephanie,Foot Snacks,Groceries,Snacks,1095.72,822.2,2024-04-01,1,0.1,Credit Card,MegaMart New Michele,New Michele,West
2178,C086,F,Port Stephanie,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2025-02-22,4,0.15,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2179,C086,F,Port Stephanie,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2024-12-02,4,0.0,Credit Card,MegaMart Peckmouth,Peckmouth,East
2180,C086,F,Port Stephanie,Beat Accessories,Fashion,Accessories,1798.97,1329.15,2024-05-29,3,0.15,Credit Card,MegaMart Brianahaven,Brianahaven,North
2181,C086,F,Port Stephanie,New Watches,Fashion,Watches,1501.46,1167.73,2023-10-24,3,0.15,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2182,C086,F,Port Stephanie,Stage Footwear,Fashion,Footwear,366.93,285.23,2023-11-22,2,0.0,Cash,MegaMart Jimenezborough,Jimenezborough,South
2183,C086,F,Port Stephanie,Church Clothing,Fashion,Clothing,540.94,398.25,2024-11-07,1,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
2184,C086,F,Port Stephanie,Piece Headphones,Electronics,Headphones,1745.61,1322.44,2024-04-30,3,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
2185,C086,F,Port Stephanie,Soon Accessories,Fashion,Accessories,564.42,293.96,2024-02-17,1,0.05,Credit Card,MegaMart Peckmouth,Peckmouth,East
2186,C086,F,Port Stephanie,Soon Accessories,Fashion,Accessories,564.42,293.96,2023-12-21,1,0.05,Credit Card,MegaMart New Michele,New Michele,West
2187,C086,F,Port Stephanie,Nature Clothing,Fashion,Clothing,1165.37,926.55,2025-02-07,4,0.0,Cash,MegaMart New Michele,New Michele,West
2188,C086,F,Port Stephanie,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2025-08-02,2,0.1,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2189,C087,F,Berrymouth,Audience Television,Electronics,Television,818.76,527.62,2024-09-15,5,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2190,C087,F,Berrymouth,Here Footwear,Fashion,Footwear,337.63,169.03,2024-02-10,3,0.15,Credit Card,MegaMart Peckmouth,Peckmouth,East
2191,C087,F,Berrymouth,Four Accessories,Fashion,Accessories,1853.77,1363.52,2025-04-17,4,0.15,Cash,MegaMart New Michele,New Michele,West
2192,C087,F,Berrymouth,Us Snacks,Groceries,Snacks,123.19,80.36,2025-01-21,5,0.1,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2193,C087,F,Berrymouth,Either Headphones,Electronics,Headphones,248.57,190.67,2024-07-07,5,0.15,Cash,MegaMart Jimenezborough,Jimenezborough,South
2194,C087,F,Berrymouth,House Accessories,Fashion,Accessories,1858.75,1451.16,2023-10-16,1,0.05,Cash,MegaMart Brianahaven,Brianahaven,North
2195,C087,F,Berrymouth,House Accessories,Fashion,Accessories,1858.75,1451.16,2025-01-30,3,0.15,Cash,MegaMart Jimenezborough,Jimenezborough,South
2196,C087,F,Berrymouth,Simple Accessories,Fashion,Accessories,323.92,242.98,2023-10-28,5,0.1,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2197,C087,F,Berrymouth,Firm Dairy,Groceries,Dairy,1227.24,977.09,2025-07-20,3,0.15,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2198,C087,F,Berrymouth,Firm Dairy,Groceries,Dairy,1227.24,977.09,2024-04-03,4,0.0,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2199,C087,F,Berrymouth,How Vegetables,Groceries,Vegetables,25.57,19.05,2024-01-27,3,0.1,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2200,C087,F,Berrymouth,Him Smartphone,Electronics,Smartphone,1487.41,813.07,2023-12-01,3,0.15,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2201,C087,F,Berrymouth,Deal Smartphone,Electronics,Smartphone,673.78,363.33,2025-07-18,4,0.0,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2202,C087,F,Berrymouth,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-01-17,2,0.15,Credit Card,MegaMart Brianahaven,Brianahaven,North
2203,C087,F,Berrymouth,Foot Snacks,Groceries,Snacks,1095.72,822.2,2024-10-14,5,0.15,Cash,MegaMart New Michele,New Michele,West
2204,C087,F,Berrymouth,Beat Accessories,Fashion,Accessories,1798.97,1329.15,2024-09-09,4,0.1,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2205,C087,F,Berrymouth,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2024-09-24,4,0.1,Cash,MegaMart Jimenezborough,Jimenezborough,South
2206,C087,F,Berrymouth,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2023-12-02,2,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2207,C087,F,Berrymouth,Book Television,Electronics,Television,1952.65,1451.27,2025-03-18,3,0.1,Mobile Money,MegaMart New Michele,New Michele,West
2208,C087,F,Berrymouth,Stage Footwear,Fashion,Footwear,366.93,285.23,2023-11-13,4,0.0,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
2209,C087,F,Berrymouth,Stage Footwear,Fashion,Footwear,366.93,285.23,2024-06-23,1,0.1,Cash,MegaMart Brianahaven,Brianahaven,North
2210,C087,F,Berrymouth,Church Clothing,Fashion,Clothing,540.94,398.25,2023-11-02,1,0.0,Mobile Money,MegaMart New Michele,New Michele,West
2211,C087,F,Berrymouth,Maybe Clothing,Fashion,Clothing,453.62,316.63,2023-11-22,2,0.0,Cash,MegaMart Peckmouth,Peckmouth,East
2212,C087,F,Berrymouth,Possible Watches,Fashion,Watches,388.26,199.3,2024-01-01,1,0.15,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2213,C087,F,Berrymouth,Maybe Footwear,Fashion,Footwear,1044.64,775.07,2024-11-21,4,0.1,Cash,MegaMart Brianahaven,Brianahaven,North
2214,C088,F,North Christian,Like Camera,Electronics,Camera,1673.69,1323.38,2024-02-25,1,0.15,Cash,MegaMart Johnmouth,Johnmouth,East
2215,C088,F,North Christian,Four Accessories,Fashion,Accessories,1853.77,1363.52,2024-12-30,4,0.05,Credit Card,MegaMart New Michele,New Michele,West
2216,C088,F,North Christian,Understand Camera,Electronics,Camera,1474.12,764.02,2024-07-16,5,0.1,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2217,C088,F,North Christian,Recognize Footwear,Fashion,Footwear,109.78,70.59,2025-03-05,3,0.05,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2218,C088,F,North Christian,Recognize Footwear,Fashion,Footwear,109.78,70.59,2024-12-11,4,0.0,Credit Card,MegaMart New Michele,New Michele,West
2219,C088,F,North Christian,Either Headphones,Electronics,Headphones,248.57,190.67,2024-11-07,1,0.15,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2220,C088,F,North Christian,Either Headphones,Electronics,Headphones,248.57,190.67,2024-08-15,2,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
2221,C088,F,North Christian,Above Camera,Electronics,Camera,1193.09,818.24,2025-06-11,5,0.0,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2222,C088,F,North Christian,World Watches,Fashion,Watches,1134.8,675.1,2023-09-16,5,0.15,Credit Card,MegaMart Brianahaven,Brianahaven,North
2223,C088,F,North Christian,World Watches,Fashion,Watches,1134.8,675.1,2024-01-09,5,0.1,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2224,C088,F,North Christian,Democratic Smartphone,Electronics,Smartphone,1079.89,703.83,2025-01-11,3,0.05,Mobile Money,MegaMart New Michele,New Michele,West
2225,C088,F,North Christian,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,2024-05-02,3,0.05,Cash,MegaMart Peckmouth,Peckmouth,East
2226,C088,F,North Christian,Firm Dairy,Groceries,Dairy,1227.24,977.09,2024-07-13,2,0.1,Mobile Money,MegaMart New Michele,New Michele,West
2227,C088,F,North Christian,How Vegetables,Groceries,Vegetables,25.57,19.05,2025-03-11,5,0.15,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2228,C088,F,North Christian,Him Smartphone,Electronics,Smartphone,1487.41,813.07,2025-06-18,2,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2229,C088,F,North Christian,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2023-11-20,4,0.15,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2230,C088,F,North Christian,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2025-03-26,3,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
2231,C088,F,North Christian,Beat Accessories,Fashion,Accessories,1798.97,1329.15,2024-07-11,4,0.05,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2232,C088,F,North Christian,Everything Laptop,Electronics,Laptop,428.05,246.07,2024-03-08,2,0.1,Mobile Money,MegaMart New Michele,New Michele,West
2233,C088,F,North Christian,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2025-07-18,1,0.0,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2234,C088,F,North Christian,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2023-09-15,5,0.15,Credit Card,MegaMart Peckmouth,Peckmouth,East
2235,C088,F,North Christian,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2024-01-31,5,0.0,Cash,MegaMart Peckmouth,Peckmouth,East
2236,C088,F,North Christian,Stage Footwear,Fashion,Footwear,366.93,285.23,2024-11-21,5,0.1,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2237,C088,F,North Christian,Maybe Clothing,Fashion,Clothing,453.62,316.63,2024-02-15,2,0.15,Cash,MegaMart Brianahaven,Brianahaven,North
2238,C088,F,North Christian,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2025-08-16,1,0.05,Mobile Money,MegaMart New Michele,New Michele,West
2239,C088,F,North Christian,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2024-05-17,4,0.05,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2240,C088,F,North Christian,Nor Bags,Fashion,Bags,1216.36,794.8,2025-03-15,5,0.0,Cash,MegaMart Johnmouth,Johnmouth,East
2241,C088,F,North Christian,Possible Watches,Fashion,Watches,388.26,199.3,2024-03-26,4,0.05,Credit Card,MegaMart Peckmouth,Peckmouth,East
2242,C088,F,North Christian,Maybe Footwear,Fashion,Footwear,1044.64,775.07,2025-05-02,2,0.05,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2243,C088,F,North Christian,Maybe Footwear,Fashion,Footwear,1044.64,775.07,2025-05-08,5,0.05,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2244,C089,F,Geoffreystad,Here Footwear,Fashion,Footwear,337.63,169.03,2024-07-01,2,0.0,Bank Transfer,MegaMart New Michele,New Michele,West
2245,C089,F,Geoffreystad,Here Footwear,Fashion,Footwear,337.63,169.03,2025-08-26,5,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2246,C089,F,Geoffreystad,Knowledge Bags,Fashion,Bags,1396.22,1004.09,2024-12-31,5,0.05,Credit Card,MegaMart Johnmouth,Johnmouth,East
2247,C089,F,Geoffreystad,Recognize Footwear,Fashion,Footwear,109.78,70.59,2025-02-16,5,0.15,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2248,C089,F,Geoffreystad,Either Headphones,Electronics,Headphones,248.57,190.67,2024-02-24,4,0.0,Credit Card,MegaMart Brianahaven,Brianahaven,North
2249,C089,F,Geoffreystad,Whether Bags,Fashion,Bags,270.45,187.6,2024-03-20,1,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2250,C089,F,Geoffreystad,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,2025-05-27,4,0.0,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2251,C089,F,Geoffreystad,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,2024-11-30,5,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2252,C089,F,Geoffreystad,Firm Dairy,Groceries,Dairy,1227.24,977.09,2024-01-30,5,0.05,Mobile Money,MegaMart New Michele,New Michele,West
2253,C089,F,Geoffreystad,How Vegetables,Groceries,Vegetables,25.57,19.05,2024-06-07,3,0.0,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
2254,C089,F,Geoffreystad,And Footwear,Fashion,Footwear,1878.47,1014.91,2023-12-16,5,0.0,Cash,MegaMart New Michele,New Michele,West
2255,C089,F,Geoffreystad,Little Watches,Fashion,Watches,429.15,258.72,2024-09-09,2,0.05,Mobile Money,MegaMart New Michele,New Michele,West
2256,C089,F,Geoffreystad,Road Clothing,Fashion,Clothing,1485.05,988.31,2025-06-07,5,0.05,Credit Card,MegaMart Brianahaven,Brianahaven,North
2257,C089,F,Geoffreystad,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2025-02-09,1,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
2258,C089,F,Geoffreystad,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2023-11-11,5,0.0,Credit Card,MegaMart Brianahaven,Brianahaven,North
2259,C089,F,Geoffreystad,Everything Laptop,Electronics,Laptop,428.05,246.07,2023-11-17,3,0.0,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2260,C089,F,Geoffreystad,New Watches,Fashion,Watches,1501.46,1167.73,2024-07-12,5,0.0,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2261,C089,F,Geoffreystad,Stage Footwear,Fashion,Footwear,366.93,285.23,2023-12-27,2,0.05,Cash,MegaMart Peckmouth,Peckmouth,East
2262,C089,F,Geoffreystad,Stage Footwear,Fashion,Footwear,366.93,285.23,2025-01-06,3,0.1,Credit Card,MegaMart Peckmouth,Peckmouth,East
2263,C089,F,Geoffreystad,Church Clothing,Fashion,Clothing,540.94,398.25,2024-06-04,2,0.1,Bank Transfer,MegaMart New Michele,New Michele,West
2264,C089,F,Geoffreystad,Present Television,Electronics,Television,1635.01,1043.29,2024-09-03,2,0.15,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2265,C089,F,Geoffreystad,Maybe Clothing,Fashion,Clothing,453.62,316.63,2023-09-13,5,0.15,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2266,C089,F,Geoffreystad,Maybe Clothing,Fashion,Clothing,453.62,316.63,2024-12-25,1,0.15,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2267,C089,F,Geoffreystad,Least Accessories,Fashion,Accessories,1286.55,797.54,2023-10-02,1,0.05,Cash,MegaMart Brianahaven,Brianahaven,North
2268,C089,F,Geoffreystad,Set Dairy,Groceries,Dairy,1879.08,1004.56,2025-04-27,4,0.0,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2269,C089,F,Geoffreystad,Nature Clothing,Fashion,Clothing,1165.37,926.55,2024-12-14,3,0.0,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2270,C089,F,Geoffreystad,Nature Clothing,Fashion,Clothing,1165.37,926.55,2024-09-24,4,0.0,Mobile Money,MegaMart Johnmouth,Johnmouth,East
2271,C089,F,Geoffreystad,Nor Bags,Fashion,Bags,1216.36,794.8,2024-03-27,5,0.05,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2272,C090,M,Fergusonview,Like Camera,Electronics,Camera,1673.69,1323.38,2025-04-17,4,0.15,Credit Card,MegaMart New Michele,New Michele,West
2273,C090,M,Fergusonview,Audience Television,Electronics,Television,818.76,527.62,2023-10-18,5,0.15,Cash,MegaMart Peckmouth,Peckmouth,East
2274,C090,M,Fergusonview,Four Accessories,Fashion,Accessories,1853.77,1363.52,2025-02-20,4,0.0,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2275,C090,M,Fergusonview,Us Snacks,Groceries,Snacks,123.19,80.36,2024-10-24,2,0.0,Bank Transfer,MegaMart New Michele,New Michele,West
2276,C090,M,Fergusonview,Above Camera,Electronics,Camera,1193.09,818.24,2023-09-28,1,0.05,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2277,C090,M,Fergusonview,World Watches,Fashion,Watches,1134.8,675.1,2024-02-16,2,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
2278,C090,M,Fergusonview,Whether Bags,Fashion,Bags,270.45,187.6,2024-02-09,3,0.1,Credit Card,MegaMart Peckmouth,Peckmouth,East
2279,C090,M,Fergusonview,Whether Bags,Fashion,Bags,270.45,187.6,2025-06-11,5,0.1,Cash,MegaMart Peckmouth,Peckmouth,East
2280,C090,M,Fergusonview,Find Headphones,Electronics,Headphones,1246.11,833.52,2024-12-15,4,0.0,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2281,C090,M,Fergusonview,And Footwear,Fashion,Footwear,1878.47,1014.91,2025-08-17,2,0.05,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
2282,C090,M,Fergusonview,And Footwear,Fashion,Footwear,1878.47,1014.91,2024-06-03,4,0.0,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2283,C090,M,Fergusonview,Little Watches,Fashion,Watches,429.15,258.72,2025-03-14,2,0.0,Credit Card,MegaMart Peckmouth,Peckmouth,East
2284,C090,M,Fergusonview,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2024-12-10,4,0.15,Credit Card,MegaMart Brianahaven,Brianahaven,North
2285,C090,M,Fergusonview,Deal Smartphone,Electronics,Smartphone,673.78,363.33,2025-03-10,1,0.15,Mobile Money,MegaMart Brianahaven,Brianahaven,North
2286,C090,M,Fergusonview,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-12-04,2,0.0,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
2287,C090,M,Fergusonview,Foot Snacks,Groceries,Snacks,1095.72,822.2,2024-02-07,2,0.1,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2288,C090,M,Fergusonview,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2025-03-19,4,0.05,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
2289,C090,M,Fergusonview,Book Television,Electronics,Television,1952.65,1451.27,2024-12-05,5,0.05,Bank Transfer,MegaMart New Michele,New Michele,West
2290,C090,M,Fergusonview,Church Clothing,Fashion,Clothing,540.94,398.25,2024-05-28,3,0.15,Cash,MegaMart Jimenezborough,Jimenezborough,South
2291,C090,M,Fergusonview,Piece Headphones,Electronics,Headphones,1745.61,1322.44,2025-06-25,2,0.15,Credit Card,MegaMart New Michele,New Michele,West
2292,C090,M,Fergusonview,Present Television,Electronics,Television,1635.01,1043.29,2025-01-17,2,0.15,Cash,MegaMart Jimenezborough,Jimenezborough,South
2293,C090,M,Fergusonview,Possible Watches,Fashion,Watches,388.26,199.3,2024-04-26,2,0.05,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2294,C091,M,Port Williamhaven,Like Camera,Electronics,Camera,1673.69,1323.38,2025-07-05,2,0.05,Mobile Money,MegaMart Peckmouth,Peckmouth,East
2295,C091,M,Port Williamhaven,Here Footwear,Fashion,Footwear,337.63,169.03,2023-11-27,5,0.1,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
2296,C091,M,Port Williamhaven,Here Footwear,Fashion,Footwear,337.63,169.03,2024-03-03,3,0.0,Credit Card,MegaMart Johnmouth,Johnmouth,East
